word,label,x,y
cuantificacion,-1,1.9494048,5.034428
reparacion,-1,0.41413292,6.8105216
fevd,0,4.4055233,1.7132765
superar,0,4.161852,4.4666753
clase,-1,1.5457036,5.2149553
cuanda,2,4.5239825,8.741727
manipulación,-1,4.57213,8.924096
dentario,2,3.9508705,9.171901
amoxicilina,-1,4.3742466,8.530138
hora,-1,0.9837894,6.748062
estimulacion,-1,0.5410449,6.0137506
anuloectasia,3,7.840435,4.9063206
diametros,0,2.9838102,5.3782663
lograr,0,2.87545,4.0704837
determinar,-1,5.5069256,3.8721628
camara,0,4.396287,1.9466654
residual,0,3.0554934,3.3578246
coronario,-1,0.24453463,7.214493
venir,-1,1.7496676,8.07728
dvi,-1,7.566365,8.442565
formular,-1,6.7048664,5.8026953
recuperar,1,0.5119297,7.305783
protesica,-1,5.3436313,2.088533
cateterismo,1,1.2076887,7.2174926
descompensar,1,0.9543909,7.978681
infeccion,-1,0.5507433,5.9487457
respiratorio,1,1.4327424,8.617138
preservar,-1,1.2111448,4.4891796
estructural,-1,1.885457,5.086764
sintomatica,-1,1.7566328,8.431643
presionar,-1,3.3850155,2.0353534
levemente,0,4.621483,1.7876736
diatado,3,9.866458,4.278615
antecedente,1,1.0997571,7.286038
tep,1,0.6312622,7.9685535
trono,0,3.1991997,3.2893128
deteriorar,0,4.683033,2.1094937
condicina,-1,8.385474,3.3006666
puente,-1,5.5517173,2.3554666
om,1,0.4834349,7.297902
safeno,-1,2.7617636,2.0508618
ivp,-1,1.7002705,9.434843
previamente,-1,0.6226271,8.54048
tenia,1,0.5610416,7.2706027
catar,-1,3.966398,9.809312
mejoria,-1,1.6177591,6.342293
simpson,-1,0.771618,5.0411797
zamora,1,-0.12719612,7.444099
flexible,0,4.046276,2.0553665
percutanea,0,3.726369,3.4122303
generalizar,-1,1.4275147,4.253449
septales,-1,3.1613722,6.3261733
anterior,-1,3.4401355,6.624552
tvs,2,8.324548,10.009458
sveramente,-1,9.966185,3.8556802
contraer,-1,7.473717,5.2142935
conocido,-1,1.8511302,9.553277
proyeccion,0,3.5620186,5.2725754
bicomisural,0,4.433607,3.1812685
corresponder,0,3.2421005,3.93002
elongacion,0,4.1453376,4.72385
dejar,-1,3.432501,6.671942
paroxistica,-1,0.68607813,5.371833
feston,0,3.5000422,3.631665
edema,1,0.9024078,7.1429353
pulmon,-1,-0.098749794,7.987349
contexto,-1,1.8331279,7.6562657
angioplastia,-1,1.8435247,9.550875
cd,-1,0.5202349,6.5131664
sevra,-1,7.499858,3.5482087
hiperdinamico,-1,6.8758206,2.0546465
trtamiento,1,0.5694867,7.556159
quirurgico,-1,0.73586714,6.771377
bioprotesis,0,3.1332657,1.7121527
labcor,0,2.9963517,1.7838316
número,0,3.100603,1.770549
diagnosticar,1,1.1170682,7.293097
medicar,1,0.81990045,6.927304
decidir,1,1.2340715,6.916825
aclarar,0,3.2125902,5.2566953
efectivamente,0,3.5555344,4.908694
fijo,-1,4.2610564,3.1619093
rodete,0,3.103753,2.3038507
gestacion,2,2.677955,9.660004
ev,-1,0.9665197,5.5098524
aislar,2,3.1106403,9.6323185
febril,-1,0.22684419,7.340635
observar,0,3.494708,3.6729221
relacionar,-1,6.0470304,6.697545
casual,-1,6.820316,7.2995415
precirugia,1,0.7407902,8.126251
bariatrica,1,0.7869635,8.326276
dra,1,1.6448821,5.965625
martin,1,2.0804155,6.5224586
encontrarse,-1,5.3222513,8.286594
patologicos,-1,3.798303,6.114645
paroxisticas,-1,1.5723804,7.7035108
supraventriculares,-1,1.8216512,5.0580854
dr,-1,2.0750272,6.6764736
campar,3,10.148939,4.1583076
palomero,3,10.722179,6.2274766
dopler,0,4.644084,1.8384521
insignificante,-1,5.2626944,2.7799444
pcr,1,0.12967968,7.733449
mho,1,1.0465785,8.136179
obtructiva,-1,7.896594,7.2907734
basalmente,-1,5.816074,5.7512436
sigmoideo,0,2.9982183,3.5682137
aorticas,-1,5.524051,3.555144
irenal,-1,7.5769677,10.99062
ca,1,0.26455832,7.530767
colon,-1,0.5222361,8.395704
nefrologia,1,1.0548146,8.495431
lento,-1,4.441939,5.9747
fmv,-1,1.4285113,8.620041
latir,-1,3.9820457,5.7834673
minutar,-1,1.8277194,7.1475654
digoxina,-1,2.3917036,7.429911
tomar,-1,1.6844753,5.8987374
habitual,-1,2.2763655,7.5365353
mgr,-1,1.2174014,6.407557
miotonia,2,8.172546,9.920585
steinert,-1,1.1409422,8.649034
brdhh,1,0.5444199,7.798923
serologia,-1,7.947458,10.216614
chagas,-1,0.59698325,8.581366
infeccioso,1,1.3768187,7.182202
realizacion,-1,1.7421398,5.917051
trasntoracico,-1,9.908032,3.415558
ostium,0,3.9721167,4.7013063
primum,2,6.6886463,9.39003
arterial,-1,1.7012776,7.7076206
pierna,-1,6.069342,7.791745
adenoca,2,3.6228807,9.547317
neumonia,1,0.6295308,8.013637
hepatopatia,2,2.2117712,9.059794
pot,-1,8.455135,10.165305
vhc,-1,4.914579,9.994479
grave,-1,6.867673,2.1371717
transvalvulares,0,4.4532385,3.4279583
imposibilidad,-1,2.2046025,6.35809
acortamiento,-1,2.1176488,4.154938
postcirugia,-1,0.4913504,8.528206
uvi,1,0.78493327,8.397323
postoperatorio,-1,-0.10019227,7.9368825
inmediato,1,1.8198882,6.44699
obesidad,-1,1.0570008,5.3873544
hipercontractilidad,-1,2.291716,4.780415
globalmente,0,5.1734214,3.3404725
impresionar,0,3.2628179,3.5685425
atenuacion,0,4.655551,4.1830716
examinar,-1,7.0469155,6.84753
arribar,-1,3.9323854,7.5392284
estructurar,0,4.123163,3.4493253
ana,-1,3.1180537,6.14567
paraesternales,0,2.9805825,4.3329716
ela,-1,8.486074,8.655046
pensar,2,3.2702074,9.247638
obtener,-1,2.7580426,4.693632
estable,-1,3.5683486,8.89771
chorro,0,3.327744,3.2977033
homogeneo,-1,6.526037,5.458942
holosistolico,0,4.23191,4.294481
insuficienciaminima,0,4.4355884,1.9086926
insificiencia,3,10.67692,6.808993
objetivarse,0,3.7595909,5.255866
ductus,-1,2.4937677,9.3639145
shunt,0,3.3573563,4.2627845
descompensacion,-1,1.4989309,8.369085
edemoascitica,2,7.8378935,10.615193
aprox,2,5.202317,8.437914
venta,0,2.7930388,5.1179442
aparentemente,-1,4.706906,2.1344247
stimar,-1,9.325642,6.6422205
ancho,0,4.056131,4.108676
turbulento,-1,5.028436,4.439541
librar,0,2.455719,4.077724
cortar,0,2.8200862,2.2783618
regional,-1,1.515258,4.7178693
anulloplastia,3,10.685304,6.414801
tr,-1,6.3682075,2.1543417
limitacion,-1,5.38537,2.0122442
sni,3,10.287016,5.685608
semiologia,-1,3.4492707,8.329011
dlm,-1,5.6213584,1.9032475
aneurismaticas,-1,8.573652,3.28228
extenso,0,5.149928,4.039445
extender,0,3.6814861,3.1223767
aptar,0,2.800208,4.261978
zoom,-1,6.522889,4.2714534
holosistolica,0,4.54952,3.9256625
prevalvuloplastia,-1,3.6775749,10.295637
plantar,1,1.2745334,7.3070335
transtoracico,1,0.8608551,7.0158405
plazo,2,3.9393911,9.424437
endocaditis,3,8.7860155,7.677563
disfunción,-1,0.96741503,4.865699
onx,0,3.3271575,2.0191433
valorable,0,2.9629514,5.153909
bacteriemia,1,0.7961102,8.017395
administrar,-1,2.2982507,6.9236817
ecocontraste,2,3.4563906,9.397343
frecuentar,1,0.52479297,7.7810287
mesoventricular,0,4.517903,2.2100215
tendenciaal,0,3.1263201,1.7234496
detectandose,-1,8.5796995,10.125197
lenado,3,9.733139,7.752196
neo,1,0.4771558,7.458576
mamar,-1,-0.2887808,7.4547787
biauricular,0,5.1470037,3.7897701
pre,-1,-0.28468302,7.4998975
anestesica,-1,7.1807737,8.758158
hemodialisis,-1,1.6173033,9.3392315
mittral,3,9.472266,3.9384558
desestimar,-1,8.677017,5.2750807
placa,-1,4.2602835,7.672953
ateroma,-1,7.9789243,5.0381203
sobrecargar,-1,3.0839846,2.7713997
tsv,-1,2.7800944,8.39413
profundar,-1,7.213067,4.411337
diatolica,-1,8.1133585,4.0190005
scacest,-1,0.04236008,7.4166
posteriormente,-1,1.6100615,6.90418
stent,-1,0.50804627,6.8120337
proximal,0,5.037724,4.1293664
ª,1,0.49990872,7.2557535
inferobasales,-1,5.8552103,7.1539702
lateralmente,-1,6.7822957,7.4241104
clasificacion,-1,7.274114,6.028127
carpentier,0,5.0174212,4.0254645
registrar,0,2.80279,3.58428
frecuente,1,1.5380993,7.2438717
extrasistole,-1,4.4648147,9.162634
parear,-1,6.1500998,10.31952
triple,1,0.6044776,8.401085
tine,-1,6.233137,10.086715
via,-1,2.8171988,6.749865
accesorio,-1,3.7216012,6.8095317
ecg,-1,1.0534854,5.5195775
enfermedad,-1,1.8916497,5.1004868
dialtada,-1,4.783915,2.2244911
carbomedics,-1,5.377819,2.4883344
localizar,0,3.511095,3.4381077
tsvi,0,3.1136417,3.3009677
perpendicular,-1,5.977343,5.119491
perdido,-1,2.1457753,7.2113175
senotubular,2,7.6696773,9.82922
angiotac,-1,3.9117823,10.006409
intracavitarias,-1,4.409558,5.5206313
metodo,-1,5.959787,4.29221
totalmente,-1,4.452539,9.416664
validar,0,3.0662856,4.7443237
ictus,-1,0.05720545,7.4227924
repeticion,1,0.906455,6.8794937
comisura,0,3.49141,3.059322
evidenciar,0,3.0175686,4.568271
hermanar,-1,1.434036,8.314595
eap,1,0.07774983,7.714769
leve,0,3.483144,1.8720096
dependiente,0,3.466929,4.5771666
taquicardica,-1,7.486514,9.525022
discordancia,3,8.408237,7.709548
resultar,1,1.8054216,6.1006656
angiografia,-1,5.0423493,7.397837
prominente,0,4.1038365,3.1400836
informacion,1,1.1048073,7.0689673
referir,-1,1.5565356,5.978211
esporadicas,-1,8.969755,6.881054
felxible,-1,8.173014,3.3344128
gravemente,-1,6.158666,1.9718328
protesico,0,4.1264315,4.27792
insufciencia,-1,7.680514,3.0634408
minimo,0,4.1217594,3.6006355
abril,-1,0.3252163,8.045731
tos,-1,1.7660509,7.6253834
ortopnea,-1,2.741692,8.641542
almohada,-1,7.8343425,10.180804
incrementar,0,2.6671236,3.9281065
eeii,-1,2.078844,9.698739
pesar,-1,1.4835063,6.5640426
qrs,-1,2.7924755,8.316507
º,1,0.4450332,7.3006063
bcrdhh,-1,5.0172095,9.731746
rx,1,0.530597,7.697934
pleural,-1,5.854854,3.272586
bilateral,-1,0.59797305,6.033838
elevacion,-1,2.4407187,8.7806
enzima,-1,8.431339,4.5636044
hb,-1,5.5837827,9.958892
plan,-1,1.7445449,7.8671746
iniciar,-1,-0.21095486,7.493002
antibioterapia,-1,7.158646,8.7039
amor,3,10.345024,6.4853525
perez,-1,7.479272,8.85374
trastorno,-1,1.0420648,5.245155
excentrica,0,4.1372595,2.1101341
mareo,-1,0.9583554,7.716247
biologica,0,4.3957376,2.7632177
perimount,-1,5.599433,2.3303466
magno,0,3.0037222,1.8244067
edwars,-1,3.2809904,1.7500975
mc,0,3.3086634,2.0186317
contrario,2,6.9981227,9.316534
realmente,2,5.520322,8.668966
señal,0,2.532938,3.7578998
transvalvular,-1,3.3264782,2.6300726
insistir,-1,9.5584955,7.693854
comisurotomia,-1,5.672322,2.357572
madrid,1,1.1222287,8.638991
ecocardiograficas,-1,5.7537017,7.59786
gradinte,-1,9.730635,3.3510964
rango,0,3.9623113,2.38199
nomal,-1,8.490753,3.5021017
derame,-1,5.701148,4.0793276
conclusion,-1,3.3086371,5.2842183
promediar,0,3.8286908,4.0091333
onda,0,5.3171453,4.2899394
colocar,0,3.6704924,4.781135
sospechar,1,1.6543206,6.319886
remitir,1,1.6826261,5.9814644
derivar,-1,1.4872383,6.880009
oncologia,-1,1.8389056,9.592416
pra,2,5.5665445,9.408608
sva,0,2.7540147,2.0378523
evalua,0,5.070304,4.361754
apex,-1,2.4607697,5.2777467
intraventriculares,-1,4.7282557,2.9100728
originar,0,4.5899396,3.5534976
plastia,-1,6.9253078,2.3025653
reumatia,3,9.353814,4.143945
luengo,-1,7.6181226,7.599077
lmoderada,-1,8.566628,3.0903108
depositar,-1,-0.13901378,7.8261576
amiloide,-1,4.322412,6.241141
hematologia,1,0.16852975,7.6042533
fibrilacion,-1,0.84925324,4.95515
fibrosado,0,4.962803,3.5508094
transgastrico,-1,5.515728,3.1607494
fusion,0,3.9309876,2.8871813
posteromedial,0,3.7408795,4.037446
seguimiernto,-1,8.883794,8.776468
situacion,-1,1.6901766,5.207806
esfuerzo,1,1.8563704,6.346878
estuio,-1,8.599896,10.179659
dilaatdo,-1,7.7742386,7.260004
fugar,0,3.5830324,3.4410746
estrechar,-1,1.9470888,6.608276
holositolico,3,8.741321,4.922303
ldh,3,8.591721,7.928109
ausencia,-1,7.895987,4.5506225
eje,0,2.708583,4.078321
grosor,-1,5.685419,4.5101314
ds,-1,10.758682,7.7052484
mayar,-1,0.47577712,8.5196905
vvi,-1,0.58465725,8.604724
parametros,0,2.7457776,3.4715915
portatil,-1,1.8107002,9.46861
fusionar,0,4.8813004,3.8851638
fundamentalmente,0,4.2811947,3.6919289
producir,0,4.330543,3.6387656
compromiso,0,2.7925456,3.351258
fev,-1,9.487265,7.4710445
septico,-1,-0.020469835,7.935322
sta,-1,7.692092,10.8846035
aureus,-1,3.659673,9.960797
virgen,-1,7.836044,10.839886
vega,2,3.1078484,9.377981
sedar,2,3.2286048,9.192071
cuadrar,1,-0.06404326,7.4017234
estafilococo,-1,7.573946,11.017262
hemocultivos,1,0.88292897,7.0429273
seno,-1,2.9784021,2.3772788
endocardits,-1,7.8563647,4.841802
nativo,-1,5.22639,2.120885
quedo,1,1.9363643,6.190071
comisural,0,4.5989747,3.8876448
normalidada,-1,4.5780845,5.5952554
diciembre,-1,0.37247905,7.688914
ip,0,3.113955,3.1266475
permanente,-1,0.6855054,5.4842954
peer,-1,9.529332,3.4122121
astenia,-1,2.5779343,9.086698
adinamia,2,3.2560525,9.082557
x,-1,3.040899,2.5029383
monitorizacion,-1,2.100424,7.8453927
febrero,1,0.9156408,8.436075
clinicamente,-1,2.2716496,7.0942464
regrugitacion,-1,7.3098516,2.4895608
itv,0,3.3080077,3.2932508
revascularizacion,-1,0.8431898,6.6606636
desobstruccion,-1,2.8906693,9.624365
embolizacion,2,6.4291973,5.2343807
cx,-1,0.19120505,7.349589
valsalva,0,4.079091,4.1807103
enf,-1,2.1917024,6.162663
vaso,-1,-0.22242622,7.8166227
motilida,3,8.517352,6.726005
cvi,1,1.2552191,8.314533
deportista,-1,1.9401009,8.494261
obtruccion,-1,3.7657702,5.7707095
alternar,-1,5.757638,7.243082
entidad,-1,3.9454288,7.517979
pericarditis,1,1.1426681,7.23085
evidente,0,3.4813144,5.583671
influenciar,0,4.465951,4.5465255
cargar,-1,4.511472,5.9665523
barlow,1,1.3645929,8.742373
ef,-1,1.8808312,7.680815
dilatación,-1,7.9606743,5.0228558
antiguo,-1,4.377443,8.294133
casquete,-1,3.5156176,5.8935285
fenomeno,-1,4.6796055,5.449293
acv,1,0.28260767,7.385688
ellenado,3,10.062319,7.3233747
intracardiacas,-1,4.460139,5.874623
superficie,0,4.2895827,4.7086735
corporal,0,3.351954,4.550632
alcanzar,0,2.8236604,4.1797843
cociente,0,5.323031,4.528724
septoanterior,-1,6.378587,6.6794224
rodilla,0,3.1043627,2.341913
hemodinamico,0,2.8929207,4.0777874
3,2,5.1666927,8.636135
interpretar,0,2.592452,3.6803777
averia,-1,6.3697414,9.9356
equipar,1,1.5627565,6.2745175
excelera,-1,3.0268335,7.9613724
jude,0,3.286604,2.0002615
minimos,-1,2.572867,8.419018
reflujo,-1,6.7312675,4.433929
lavar,0,3.062842,3.2485595
valladolid,-1,2.7410576,9.936611
ablacion,-1,0.16630544,7.3678665
faapida,-1,8.802415,7.837919
proyección,0,3.2215211,4.6924367
hacie,-1,6.257109,4.6704745
turner,-1,9.364635,9.432452
pectum,-1,9.399657,8.328142
excavatum,-1,1.9114821,8.215584
supraesternal,0,3.3975446,5.1008806
contactar,1,0.960171,6.9053864
medicos,-1,2.2015808,8.284946
responsable,-1,1.1296769,7.4160705
acordar,2,6.206442,8.878888
bnp,2,9.354166,9.407695
diferencial,-1,2.3408237,6.7933583
congestivo,-1,1.9422109,8.332234
interconsulta,1,1.8415396,6.329714
red,-1,4.6370425,4.890061
chiari,0,4.9416437,4.8845887
valvuloptia,-1,10.292989,8.582468
reverso,0,3.4336457,3.3807595
aliasing,-1,5.6850305,3.239076
normograma,-1,8.625703,9.027806
ecocardiografico,-1,0.80273414,6.721771
anualmente,2,6.1854043,9.333913
hacerse,1,1.0694051,6.9594116
junio,-1,0.57522,8.538068
estenosisminima,3,9.51333,5.324751
derrame,-1,8.420601,4.1696877
percutaneo,-1,2.7647583,2.2091668
recambiar,1,0.25206238,7.296965
funcionamiento,-1,6.656915,4.2783136
multiples,-1,1.5846044,7.6771646
diabetes,-1,1.750929,8.271612
cardioversion,1,0.9947503,8.489535
electrica,-1,1.127995,7.860902
fallir,-1,1.6353103,8.50946
von,-1,9.301807,4.6556935
sintron,1,1.3782598,7.0172772
oral,-1,2.866251,7.989267
spect,1,1.1402678,7.335867
hablar,-1,7.985344,8.371945
diego,-1,7.3676434,8.747362
terapia,-1,3.65651,8.869099
resincronizacion,-1,3.0179882,8.888088
imitral,-1,10.200635,6.48471
ligrea,-1,10.935584,7.255358
sincronia,-1,6.9768248,5.9678354
morbida,-1,1.0103812,8.687591
decubito,-1,3.1979265,4.173942
supino,-1,0.70638335,5.186936
dinamica,0,5.387387,4.3454447
neurofibromatosis,-1,8.98672,9.877888
feocromocitoma,-1,9.196892,9.766087
cruz,-1,2.3488748,9.437156
evaluacioon,3,8.74955,8.729069
fisico,2,5.389302,9.356829
regurgitacon,3,8.71554,3.0563579
etcétera,-1,8.21514,5.5340867
cep,-1,0.57765305,5.9655256
ease,0,3.1362653,1.6840503
svm,-1,2.9596987,1.8506997
agostar,1,0.42215508,7.6759615
collado,-1,5.2051682,8.313649
recientemente,-1,2.905669,10.120898
comenzar,1,1.0959363,7.4828105
tejer,0,3.5646436,5.510769
conjuntar,0,3.2841616,3.2130058
on,0,3.0190105,1.9893062
nieto,-1,3.259754,9.605923
rvm,-1,0.74047774,5.0596704
infraestimada,0,2.8715699,3.467985
fraccional,-1,5.123046,4.653577
litro,-1,5.4044228,6.176322
marzo,1,0.52998257,7.5006285
pontaje,-1,2.7042608,2.2398782
ami,-1,2.7170558,2.2769945
marginal,1,0.638105,7.3202276
posibilidad,-1,2.45509,6.4934697
hemorragia,1,1.0762035,8.221101
digestivo,1,0.69137686,8.3467865
anticoagulada,-1,2.1982648,8.232476
aperura,3,9.178366,3.7903714
emboligeno,-1,7.326186,6.129119
anticoagulacion,1,1.5235566,6.2720833
reiterar,2,5.3811965,9.368262
programar,1,0.035480272,7.395138
rodriguez,2,5.376277,9.478261
punta,-1,6.5621743,4.4320393
visualmente,-1,4.7198677,2.7633562
medo,-1,10.480557,5.1238174
reseccion,0,3.6658618,4.7860103
cuadrangular,0,5.2351103,4.215279
quedar,0,4.017753,4.4331126
disminucion,0,3.8872519,5.076404
especialmente,0,2.911498,4.3761287
porción,-1,3.536615,5.742305
ap,-1,1.7445751,8.434934
nromalidad,-1,4.5413027,5.9321136
vasovagales,-1,0.7953149,6.715575
moriñigo,-1,10.213751,6.581953
conectivo,-1,3.8238769,10.0180855
reumatologia,-1,5.059421,9.903944
ecocardiogramas,-1,1.5155475,8.4829
ultimos,-1,2.5811946,8.840794
af,1,1.2237358,8.064109
linear,-1,4.5344343,5.7851367
paterno,2,5.689384,9.53134
familiar,1,2.1646202,6.602893
subita,1,1.2131221,8.43591
padre,-1,1.8211446,7.721391
hijo,-1,2.2633963,8.499555
seguimientop,-1,8.880211,9.813624
ledesma,3,10.450326,6.52338
estructuralmente,-1,4.7448993,2.1487432
anticoagulado,2,4.061384,9.108559
neumologia,1,0.90881026,8.161737
interferencia,-1,5.211441,4.4397326
itminima,-1,9.563644,3.3041077
llendao,3,9.434706,4.246967
don,-1,8.020347,6.873367
pulsar,0,2.5652144,3.8977618
logicamente,-1,3.633879,8.030303
localizacion,0,3.7210984,4.6345057
magnitud,-1,5.476645,7.792895
competente,0,3.8250687,2.2467265
santo,2,2.642656,9.515073
normall,-1,10.384305,4.258931
reparar,-1,6.1163535,4.155112
bjork,-1,5.8053493,2.9965656
portador,1,0.39261076,7.774398
vvir,-1,8.743112,9.88469
reingresar,1,0.5249394,7.6544247
modificar,-1,3.657,5.5334635
aletear,0,3.6452324,4.6450763
gregorio,-1,4.1873517,7.300339
marañon,-1,4.385842,7.2231827
afortunadamente,-1,3.4704494,9.247089
tvms,-1,1.7268296,9.55737
identificar,0,3.6282902,5.456565
tv,-1,2.9490845,9.605125
analisis,-1,3.2565284,5.253095
documentar,-1,3.4566288,7.9132376
pabon,-1,8.461243,9.481718
cupula,0,4.0604777,2.789074
anatomicamente,-1,7.341993,5.855175
mujer,-1,1.9999461,8.281042
quirurgicamente,-1,2.439232,9.482663
recortar,-1,6.510955,7.806761
incio,-1,3.1578553,9.989701
caida,-1,2.7882721,8.3205385
rapida,-1,0.7232137,5.705596
ecocardio,-1,2.8696299,8.147413
actitud,-1,1.4023288,7.341908
principiar,-1,5.841675,8.185524
dosis,-1,1.9627761,5.8364596
bisoprolol,1,1.9292423,6.452647
diario,-1,2.1618006,7.349572
revertir,-1,3.9197261,8.943907
nt,2,3.5393362,9.392152
plasencia,-1,3.7735958,7.8370605
octubre,1,0.93653613,8.574545
intensar,-1,3.9800963,8.675337
dibujar,-1,6.690565,5.904485
adecuadamente,-1,4.591476,6.6284723
curvo,0,4.3517456,4.789642
signficativas,-1,1.2010443,4.722619
betatalasemia,-1,7.9086194,8.760861
transfusión,2,4.052407,9.418071
istmo,2,7.967506,10.277544
cavar,-1,9.97872,6.3105774
ddd,-1,0.36211705,8.41214
calapso,-1,9.659369,6.0607133
msg,-1,6.5568542,3.4001305
pericardio,-1,6.282756,5.0248785
vestir,-1,2.9991703,6.21924
bejar,-1,3.6534252,7.899494
salar,-1,2.0658116,7.366373
festón,0,3.544428,3.5415447
paso,-1,5.4339924,6.496895
urgente,1,1.0866828,7.1344714
trasladar,1,1.8341439,6.4875054
puncion,-1,3.599401,7.9865484
liquidar,-1,4.6188927,7.1136093
dudosamente,2,4.9577804,9.5155325
eses,-1,6.810553,6.573176
fatigar,-1,7.786899,9.621873
cronica,1,0.9525382,7.739797
j,-1,1.1037357,8.706602
hipertenso,-1,1.4459019,8.217685
colonica,3,9.03842,7.9480777
vida,-1,2.2828948,8.555793
activo,-1,2.0525308,8.295359
fisica,-1,2.8720324,8.472081
sobrepeso,-1,6.3841524,9.612729
iy,-1,9.509386,6.9665728
conveniente,-1,1.0337373,7.463281
impedir,-1,3.5790534,6.68061
pertura,-1,8.016619,3.421874
plantearse,-1,4.4445047,8.547291
terapeutica,-1,2.5222423,7.013862
physio,0,2.939903,1.985855
tumoracion,-1,5.013565,7.7219663
mediastinica,3,8.363429,8.199786
bypass,-1,2.77986,2.046623
alteracione,-1,6.2080436,6.5417967
ascedente,-1,5.3737073,2.0627923
ciruigia,2,7.0019426,9.554973
dlatado,3,10.073009,4.9972234
wilkins,0,3.069281,4.4111586
dic,2,3.1622744,8.991102
secuenciar,-1,5.173906,8.180495
vario,-1,5.810557,6.301288
ente,-1,8.162558,4.7977715
aproximar,-1,6.852148,2.3475084
bri,-1,1.3545183,5.235385
grande,0,3.851846,3.9293776
isquemia,-1,1.7333562,5.31588
anilllo,0,4.2708297,2.5107417
hemitorax,-1,5.623538,7.617868
cardiomegalia,-1,1.0097427,7.697282
med,-1,5.448447,1.9847223
mililitro,0,3.3898423,2.0599685
svmitral,-1,6.000071,2.3124728
ce,-1,6.039031,2.0312076
hipercontractil,-1,7.0677624,3.4552197
bajo,0,3.0967424,1.8552636
unidad,-1,1.6845094,7.223168
arritmia,1,1.2801768,7.003881
protesismecanicas,-1,6.0298767,2.0513134
conform,0,3.459783,2.0148444
eyectivo,-1,2.4366293,8.913319
cascon,-1,10.278556,4.4834905
reposar,0,3.826635,3.8158453
sentar,2,4.2222233,9.402302
discreto,0,2.9415092,5.1143456
can,-1,7.717723,3.8620327
floppy,-1,7.560905,4.722286
valve,-1,3.4262633,4.9715185
recibir,1,0.9233148,8.082739
quimio,-1,1.7262582,8.764185
linfoma,-1,-0.059593353,7.735569
wraping,-1,6.152644,2.1077225
analizar,-1,4.690436,5.3926587
mp,-1,6.05235,2.1484954
nodal,-1,6.383164,7.6990657
conduccion,-1,1.1972817,5.19509
tabicar,0,2.2972014,4.3115277
intacto,-1,6.115164,4.144371
cortocircuitar,-1,6.72018,6.3687024
dificultar,-1,2.2584114,6.3992577
fibrocalcificada,0,4.406088,1.7828497
repercusion,-1,4.116005,5.703359
irc,1,1.0238341,8.359715
cateter,-1,2.795417,9.467084
desaparecer,-1,3.7353082,7.24194
musculos,0,2.8171287,4.4516177
valvulas,0,5.4872108,3.6814392
vao,0,3.194967,3.1404817
vt,-1,4.765156,2.5591764
insf,3,7.8482738,4.9283133
basar,0,3.2692342,3.3990421
pps,0,3.3672175,2.1245759
flail,0,3.3072095,4.181421
terminar,2,5.614622,8.812653
usar,-1,9.2711315,7.9813476
bordar,0,3.5005767,3.3857005
consecuencia,-1,1.700052,7.8098326
ruptura,-1,6.395881,5.9817595
ocurrir,-1,5.927352,8.0134535
casar,1,1.9857879,6.2623153
insuficienciamtiral,3,8.932869,4.701983
